,ANO,SEMESTRE,DISCIPLINA,DESCRICAO,TURMA,APROVACOES,MATRICULAS,REPROVACOES FALTA,REPROVACOES NOTA,REPROVACOES NOTA FALTA,TRANCAMENTOS,CONTADOR,REPROVADOS,TAXA_REPROVACAO,ANO/SEMESTRE
6267,2018,1.0,PRO374,GESTAO DA CADEIA DE SUPRIMENTOS,11.0,21.0,25.0,0.0,0.0,0.0,4.0,1,4.0,0.16,2018.1.0
6268,2018,1.0,PRO390,ESTAGIO SUPERVISIONADO EM ENGENHARIA DE PRODUCAO,11.0,9.0,16.0,0.0,2.0,0.0,5.0,1,7.0,0.44,2018.1.0
6269,2018,1.0,PRO390,ESTAGIO SUPERVISIONADO EM ENGENHARIA DE PRODUCAO,12.0,6.0,11.0,0.0,1.0,0.0,4.0,1,5.0,0.45,2018.1.0
6270,2018,1.0,PRO404,METODOS ESTOCASTICOS DA ENGENHARIA II,11.0,20.0,23.0,0.0,1.0,1.0,1.0,1,3.0,0.13,2018.1.0
6271,2018,1.0,PRO490,PROJETO FINAL DE GRADUACAO,11.0,28.0,35.0,0.0,4.0,0.0,3.0,1,7.0,0.2,2018.1.0
6272,2018,1.0,PRO490,PROJETO FINAL DE GRADUACAO,12.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2018.1.0
6273,2018,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1,1.0,0.5,2018.1.0
6274,2018,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,2.0,2.0,5.0,0.0,3.0,0.0,0.0,1,3.0,0.6,2018.1.0
6275,2018,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,3.0,3.0,4.0,0.0,0.0,0.0,1.0,1,1.0,0.25,2018.1.0
6276,2018,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,4.0,3.0,4.0,0.0,0.0,0.0,1.0,1,1.0,0.25,2018.1.0
6277,2018,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,1.0,2018.1.0
6278,2018,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,6.0,1.0,3.0,0.0,0.0,0.0,2.0,1,2.0,0.67,2018.1.0
6279,2018,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,7.0,0.0,2.0,0.0,2.0,0.0,0.0,1,2.0,1.0,2018.1.0
6280,2018,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,8.0,3.0,4.0,0.0,1.0,0.0,0.0,1,1.0,0.25,2018.1.0
6281,2018,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,9.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1.0,1.0,2018.1.0
6282,2018,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,10.0,1.0,4.0,0.0,2.0,0.0,1.0,1,3.0,0.75,2018.1.0
6283,2018,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,11.0,6.0,14.0,0.0,4.0,0.0,4.0,1,8.0,0.57,2018.1.0
6284,2018,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,12.0,0.0,2.0,0.0,1.0,0.0,1.0,1,2.0,1.0,2018.1.0
6285,2018,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,13.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2018.1.0
6286,2018,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,14.0,0.0,4.0,0.0,2.0,0.0,2.0,1,4.0,1.0,2018.1.0
6287,2018,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,15.0,1.0,3.0,0.0,1.0,0.0,1.0,1,2.0,0.67,2018.1.0
6288,2018,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,16.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,1.0,2018.1.0
6289,2018,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,17.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2018.1.0
6290,2018,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,18.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,1.0,2018.1.0
6291,2018,1.0,PRO508,PESQUISA OPERACIONAL APLICADA A ENGENNHARIA ECONOMICA,11.0,5.0,8.0,0.0,0.0,0.0,3.0,1,3.0,0.38,2018.1.0
6292,2018,1.0,PRO509,ADMINISTRACAO FINANCEIRA,11.0,7.0,9.0,0.0,0.0,1.0,1.0,1,2.0,0.22,2018.1.0
6293,2018,1.0,PRO511,TEORIA DAS ORGANIZACOES,11.0,41.0,43.0,0.0,0.0,0.0,2.0,1,2.0,0.05,2018.1.0
6294,2018,1.0,PRO530,MODELAGEM MATEMATICA EM SEQUENCIAMENTO DA PRODUCAO,11.0,9.0,11.0,0.0,0.0,0.0,2.0,1,2.0,0.18,2018.1.0
6295,2018,1.0,PRO550,PETROLEO E GAS NATURAL,11.0,7.0,8.0,0.0,0.0,1.0,0.0,1,1.0,0.12,2018.1.0
6296,2018,1.0,PRO551,ENERGIA DA BIOMASSA,11.0,8.0,11.0,0.0,0.0,0.0,3.0,1,3.0,0.27,2018.1.0
6297,2018,1.0,PRO553,ENERGIA E MUDANCAS CLIMATICAS,11.0,3.0,4.0,0.0,0.0,1.0,0.0,1,1.0,0.25,2018.1.0
6298,2018,1.0,PRO556,PLANEJAMENTO ENERGETICO INTEGRADO,11.0,3.0,3.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2018.1.0
6299,2018,1.0,PRO562,EFICIENCIA E CONSERVACAO DE ENERGIA,11.0,10.0,20.0,0.0,1.0,1.0,8.0,1,10.0,0.5,2018.1.0
6300,2018,1.0,PRO563,ENGENHARIA DA ENERGIA,11.0,17.0,19.0,0.0,0.0,0.0,2.0,1,2.0,0.11,2018.1.0
6301,2018,1.0,PRO566,METODOS COMPUTACIONAIS AVANCADOS EM ENGENHARIA DE PRODUCAO,11.0,5.0,6.0,0.0,0.0,0.0,1.0,1,1.0,0.17,2018.1.0
6302,2018,1.0,PRO605,ESTRATEGIA E PLANEJAMENTO,11.0,16.0,17.0,0.0,0.0,0.0,1.0,1,1.0,0.06,2018.1.0
6303,2018,1.0,PRO606,PROJETO E GESTAO LOGISTICAS,11.0,11.0,14.0,0.0,0.0,0.0,3.0,1,3.0,0.21,2018.1.0
6304,2018,1.0,PRO607,INOVACAO E EMPREENDENDORISMO,11.0,3.0,3.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2018.1.0
6305,2018,1.0,PRO609,ENGENHARIA SOCIAL,11.0,8.0,11.0,0.0,2.0,0.0,1.0,1,3.0,0.27,2018.1.0
6306,2018,1.0,PRO630,ECONOMIA MONETARIA E FINANCEIRA,11.0,38.0,39.0,0.0,0.0,1.0,0.0,1,1.0,0.03,2018.1.0
6307,2018,1.0,PRO635,ECONOMIA BRASILEIRA,11.0,7.0,7.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2018.1.0
6308,2018,1.0,PRO640,OTIMIZACAO E INTELIGENCIA COMPUTACIONAL,11.0,11.0,12.0,0.0,1.0,0.0,0.0,1,1.0,0.08,2018.1.0
6309,2018,1.0,PRO701,METODOS MATEMATICOS DA ENGENHARIA I,11.0,20.0,33.0,0.0,9.0,1.0,3.0,1,13.0,0.39,2018.1.0
6310,2018,1.0,PRO704,METODOS MATEMATICOS DA ENGENHARIA II,11.0,15.0,22.0,0.0,6.0,0.0,1.0,1,7.0,0.32,2018.1.0
6311,2018,1.0,PRO706,PESQUISA OPERACIONAL I,21.0,25.0,33.0,0.0,5.0,1.0,2.0,1,8.0,0.24,2018.1.0
6312,2018,1.0,PRO708,PESQUISA OPERACIONAL II,21.0,15.0,33.0,0.0,11.0,0.0,7.0,1,18.0,0.55,2018.1.0
6313,2018,1.0,PRO710,"CIENCIA, TECNOLOGIA E SOCIEDADE",11.0,36.0,39.0,0.0,0.0,1.0,2.0,1,3.0,0.08,2018.1.0
6314,2018,1.0,PRO714,ECONOMIA INDUSTRIAL,11.0,17.0,27.0,0.0,9.0,0.0,1.0,1,10.0,0.37,2018.1.0
6315,2018,1.0,PRO716,"ENGENHARIA DE PROCESSOS, RISCOS E PREVENCAO DE PERDAS",11.0,26.0,27.0,0.0,0.0,0.0,1.0,1,1.0,0.04,2018.1.0
6316,2018,1.0,PRO717,ENGENHARIA DO TRABALHO,11.0,36.0,38.0,0.0,2.0,0.0,0.0,1,2.0,0.05,2018.1.0
6317,2018,1.0,PRO718,ERGONOMIA E TRABALHO,11.0,33.0,39.0,0.0,5.0,0.0,1.0,1,6.0,0.15,2018.1.0
6318,2018,1.0,PRO720,CIENCIA E MANUFATURA,11.0,16.0,17.0,0.0,0.0,0.0,1.0,1,1.0,0.06,2018.1.0
6319,2018,1.0,PRO721,ENGENHARIA DA MANUFATURA,11.0,22.0,22.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2018.1.0
6320,2018,1.0,PRO723,ENGENHARIA DA QUALIDADE,11.0,16.0,37.0,0.0,12.0,4.0,5.0,1,21.0,0.57,2018.1.0
6321,2018,1.0,PRO724,LOGISTICA,11.0,31.0,35.0,0.0,1.0,2.0,1.0,1,4.0,0.11,2018.1.0
6322,2018,1.0,PRO725,ENGENHARIA DA INFORMACAO,11.0,17.0,21.0,0.0,0.0,1.0,3.0,1,4.0,0.19,2018.1.0
6323,2018,1.0,PRO807,PLANEJAMENTO E CONTROLE DA PRODUCAO ,11.0,24.0,29.0,0.0,0.0,1.0,4.0,1,5.0,0.17,2018.1.0
6324,2018,1.0,PRO808,ENGENHARIA DO PRODUTO,11.0,37.0,42.0,0.0,2.0,1.0,2.0,1,5.0,0.12,2018.1.0
6325,2018,1.0,PRO809,ENGENHARIA ECONOMICA,11.0,21.0,21.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2018.1.0
6326,2018,1.0,PRO909,RECURSOS HUMANOS ESTRATEGICOS,11.0,24.0,25.0,0.0,0.0,0.0,1.0,1,1.0,0.04,2018.1.0
6327,2018,1.0,PRO909,RECURSOS HUMANOS ESTRATEGICOS,12.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2018.1.0
6328,2018,1.0,PRO910,PLANEJAMENTO E GESTAO DA PRODUCAO ,11.0,19.0,22.0,0.0,3.0,0.0,0.0,1,3.0,0.14,2018.1.0
6329,2018,1.0,PRO920,PROJETO DA FABRICA,11.0,24.0,26.0,0.0,0.0,0.0,2.0,1,2.0,0.08,2018.1.0
6432,2018,2.0,PRO106,SEMINARIOS E ESTUDOS EM ENGENHARIA DE PRODUCAO,11.0,40.0,49.0,0.0,1.0,8.0,0.0,1,9.0,0.18,2018.2.0
6433,2018,2.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",11.0,32.0,43.0,0.0,4.0,1.0,6.0,1,11.0,0.26,2018.2.0
6434,2018,2.0,PRO226,MACROECONOMIA,11.0,46.0,52.0,0.0,0.0,4.0,2.0,1,6.0,0.12,2018.2.0
6435,2018,2.0,PRO227,MICROECONOMIA,11.0,40.0,47.0,1.0,0.0,3.0,3.0,1,7.0,0.15,2018.2.0
6436,2018,2.0,PRO236,ENGENHARIA DE PROCESSOS CONTINUOS,11.0,32.0,39.0,0.0,5.0,0.0,2.0,1,7.0,0.18,2018.2.0
6437,2018,2.0,PRO309,METODOS ESTOCASTICOS DA ENGENHARIA I ,11.0,28.0,46.0,0.0,6.0,6.0,6.0,1,18.0,0.39,2018.2.0
6438,2018,2.0,PRO336,ECONOMIA DA ENERGIA,11.0,8.0,9.0,0.0,0.0,0.0,1.0,1,1.0,0.11,2018.2.0
6439,2018,2.0,PRO345,ADMINISTRACAO DE MARKETING,11.0,17.0,19.0,0.0,0.0,0.0,2.0,1,2.0,0.11,2018.2.0
6440,2018,2.0,PRO374,GESTAO DA CADEIA DE SUPRIMENTOS,11.0,7.0,7.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2018.2.0
6441,2018,2.0,PRO390,ESTAGIO SUPERVISIONADO EM ENGENHARIA DE PRODUCAO,11.0,14.0,21.0,0.0,0.0,0.0,7.0,1,7.0,0.33,2018.2.0
6442,2018,2.0,PRO390,ESTAGIO SUPERVISIONADO EM ENGENHARIA DE PRODUCAO,12.0,14.0,22.0,0.0,4.0,0.0,4.0,1,8.0,0.36,2018.2.0
6443,2018,2.0,PRO404,METODOS ESTOCASTICOS DA ENGENHARIA II,11.0,22.0,29.0,0.0,5.0,1.0,1.0,1,7.0,0.24,2018.2.0
6444,2018,2.0,PRO490,PROJETO FINAL DE GRADUACAO,11.0,23.0,25.0,0.0,0.0,0.0,2.0,1,2.0,0.08,2018.2.0
6445,2018,2.0,PRO490,PROJETO FINAL DE GRADUACAO,12.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2018.2.0
6446,2018,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,1.0,0.0,5.0,0.0,3.0,0.0,2.0,1,5.0,1.0,2018.2.0
6447,2018,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,2.0,8.0,11.0,0.0,2.0,0.0,1.0,1,3.0,0.27,2018.2.0
6448,2018,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,3.0,2.0,4.0,0.0,0.0,0.0,2.0,1,2.0,0.5,2018.2.0
6449,2018,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2018.2.0
6450,2018,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,2018.2.0
6451,2018,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,6.0,2.0,4.0,0.0,2.0,0.0,0.0,1,2.0,0.5,2018.2.0
6452,2018,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,7.0,2.0,4.0,0.0,1.0,0.0,1.0,1,2.0,0.5,2018.2.0
6453,2018,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,8.0,2.0,6.0,0.0,2.0,0.0,2.0,1,4.0,0.67,2018.2.0
6454,2018,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,9.0,0.0,4.0,0.0,3.0,0.0,1.0,1,4.0,1.0,2018.2.0
6455,2018,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,10.0,1.0,3.0,0.0,2.0,0.0,0.0,1,2.0,0.67,2018.2.0
6456,2018,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,11.0,3.0,7.0,0.0,0.0,1.0,3.0,1,4.0,0.57,2018.2.0
6457,2018,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,12.0,0.0,2.0,0.0,0.0,1.0,1.0,1,2.0,1.0,2018.2.0
6458,2018,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,13.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2018.2.0
6459,2018,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,14.0,2.0,3.0,0.0,0.0,1.0,0.0,1,1.0,0.33,2018.2.0
6460,2018,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,15.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,1.0,2018.2.0
6461,2018,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,16.0,2.0,2.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2018.2.0
6462,2018,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,17.0,0.0,2.0,0.0,1.0,0.0,1.0,1,2.0,1.0,2018.2.0
6463,2018,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,18.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2018.2.0
6464,2018,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,19.0,1.0,2.0,0.0,0.0,0.0,1.0,1,1.0,0.5,2018.2.0
6465,2018,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,20.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,1.0,2018.2.0
6466,2018,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,21.0,1.0,2.0,0.0,0.0,0.0,1.0,1,1.0,0.5,2018.2.0
6467,2018,2.0,PRO503,A EVOLUCAO DO PENSAMENTO ECONOMICO,11.0,5.0,5.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2018.2.0
6468,2018,2.0,PRO509,ADMINISTRACAO FINANCEIRA,11.0,14.0,15.0,0.0,0.0,0.0,1.0,1,1.0,0.07,2018.2.0
6469,2018,2.0,PRO511,TEORIA DAS ORGANIZACOES,11.0,19.0,22.0,0.0,0.0,0.0,3.0,1,3.0,0.14,2018.2.0
6470,2018,2.0,PRO526,TEORIA DOS JOGOS,11.0,11.0,17.0,0.0,3.0,0.0,3.0,1,6.0,0.35,2018.2.0
6471,2018,2.0,PRO530,MODELAGEM MATEMATICA EM SEQUENCIAMENTO DA PRODUCAO,11.0,14.0,15.0,0.0,0.0,0.0,1.0,1,1.0,0.07,2018.2.0
6472,2018,2.0,PRO550,PETROLEO E GAS NATURAL,11.0,3.0,4.0,0.0,0.0,0.0,1.0,1,1.0,0.25,2018.2.0
6473,2018,2.0,PRO551,ENERGIA DA BIOMASSA,11.0,4.0,6.0,0.0,0.0,1.0,1.0,1,2.0,0.33,2018.2.0
6474,2018,2.0,PRO556,PLANEJAMENTO ENERGETICO INTEGRADO,11.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2018.2.0
6475,2018,2.0,PRO562,EFICIENCIA E CONSERVACAO DE ENERGIA,11.0,32.0,40.0,0.0,4.0,1.0,3.0,1,8.0,0.2,2018.2.0
6476,2018,2.0,PRO566,METODOS COMPUTACIONAIS AVANCADOS EM ENGENHARIA DE PRODUCAO,11.0,11.0,13.0,0.0,0.0,1.0,1.0,1,2.0,0.15,2018.2.0
6477,2018,2.0,PRO571,MODELAGEM ESTOCASTICA E SIMULACAO AVANCADA,11.0,6.0,7.0,0.0,0.0,0.0,1.0,1,1.0,0.14,2018.2.0
6478,2018,2.0,PRO607,INOVACAO E EMPREENDENDORISMO,21.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2018.2.0
6479,2018,2.0,PRO607,INOVACAO E EMPREENDENDORISMO,22.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2018.2.0
6480,2018,2.0,PRO609,ENGENHARIA SOCIAL,11.0,2.0,4.0,0.0,0.0,0.0,2.0,1,2.0,0.5,2018.2.0
6481,2018,2.0,PRO630,ECONOMIA MONETARIA E FINANCEIRA,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,2018.2.0
6482,2018,2.0,PRO635,ECONOMIA BRASILEIRA,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,2018.2.0
6483,2018,2.0,PRO640,OTIMIZACAO E INTELIGENCIA COMPUTACIONAL,11.0,9.0,11.0,0.0,1.0,0.0,1.0,1,2.0,0.18,2018.2.0
6484,2018,2.0,PRO701,METODOS MATEMATICOS DA ENGENHARIA I,11.0,23.0,41.0,0.0,3.0,2.0,13.0,1,18.0,0.44,2018.2.0
6485,2018,2.0,PRO704,METODOS MATEMATICOS DA ENGENHARIA II,11.0,21.0,31.0,0.0,6.0,1.0,3.0,1,10.0,0.32,2018.2.0
6486,2018,2.0,PRO706,PESQUISA OPERACIONAL I,11.0,23.0,35.0,0.0,7.0,3.0,2.0,1,12.0,0.34,2018.2.0
6487,2018,2.0,PRO708,PESQUISA OPERACIONAL II,11.0,26.0,33.0,0.0,4.0,1.0,2.0,1,7.0,0.21,2018.2.0
6488,2018,2.0,PRO710,"CIENCIA, TECNOLOGIA E SOCIEDADE",11.0,18.0,24.0,0.0,0.0,2.0,4.0,1,6.0,0.25,2018.2.0
6489,2018,2.0,PRO714,ECONOMIA INDUSTRIAL,11.0,30.0,48.0,0.0,12.0,1.0,5.0,1,18.0,0.38,2018.2.0
6490,2018,2.0,PRO716,"ENGENHARIA DE PROCESSOS, RISCOS E PREVENCAO DE PERDAS",11.0,14.0,18.0,0.0,0.0,1.0,3.0,1,4.0,0.22,2018.2.0
6491,2018,2.0,PRO716,"ENGENHARIA DE PROCESSOS, RISCOS E PREVENCAO DE PERDAS",12.0,8.0,8.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2018.2.0
6492,2018,2.0,PRO717,ENGENHARIA DO TRABALHO,11.0,45.0,50.0,0.0,0.0,5.0,0.0,1,5.0,0.1,2018.2.0
6493,2018,2.0,PRO718,ERGONOMIA E TRABALHO,11.0,48.0,50.0,0.0,0.0,1.0,1.0,1,2.0,0.04,2018.2.0
6494,2018,2.0,PRO720,CIENCIA E MANUFATURA,11.0,19.0,31.0,0.0,5.0,2.0,5.0,1,12.0,0.39,2018.2.0
6495,2018,2.0,PRO721,ENGENHARIA DA MANUFATURA,11.0,8.0,16.0,0.0,6.0,0.0,2.0,1,8.0,0.5,2018.2.0
6496,2018,2.0,PRO723,ENGENHARIA DA QUALIDADE,11.0,28.0,30.0,0.0,2.0,0.0,0.0,1,2.0,0.07,2018.2.0
6497,2018,2.0,PRO724,LOGISTICA,11.0,15.0,28.0,0.0,4.0,2.0,7.0,1,13.0,0.46,2018.2.0
6498,2018,2.0,PRO725,ENGENHARIA DA INFORMACAO,11.0,13.0,15.0,0.0,0.0,1.0,1.0,1,2.0,0.13,2018.2.0
6499,2018,2.0,PRO807,PLANEJAMENTO E CONTROLE DA PRODUCAO ,11.0,20.0,25.0,0.0,0.0,1.0,4.0,1,5.0,0.2,2018.2.0
6500,2018,2.0,PRO808,ENGENHARIA DO PRODUTO,11.0,7.0,9.0,0.0,1.0,0.0,1.0,1,2.0,0.22,2018.2.0
6501,2018,2.0,PRO809,ENGENHARIA ECONOMICA,11.0,16.0,23.0,0.0,7.0,0.0,0.0,1,7.0,0.3,2018.2.0
6502,2018,2.0,PRO909,RECURSOS HUMANOS ESTRATEGICOS,11.0,26.0,28.0,0.0,0.0,0.0,2.0,1,2.0,0.07,2018.2.0
6503,2018,2.0,PRO910,PLANEJAMENTO E GESTAO DA PRODUCAO ,11.0,20.0,27.0,0.0,2.0,2.0,3.0,1,7.0,0.26,2018.2.0
6504,2018,2.0,PRO920,PROJETO DA FABRICA,11.0,21.0,26.0,0.0,0.0,1.0,4.0,1,5.0,0.19,2018.2.0
6621,2019,1.0,PRO106,SEMINARIOS E ESTUDOS EM ENGENHARIA DE PRODUCAO,11.0,30.0,35.0,0.0,0.0,4.0,1.0,1,5.0,0.14,2019.1.0
6622,2019,1.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",11.0,36.0,47.0,0.0,4.0,2.0,5.0,1,11.0,0.23,2019.1.0
6623,2019,1.0,PRO226,MACROECONOMIA,11.0,38.0,44.0,0.0,1.0,4.0,1.0,1,6.0,0.14,2019.1.0
6624,2019,1.0,PRO227,MICROECONOMIA,11.0,43.0,49.0,0.0,0.0,6.0,0.0,1,6.0,0.12,2019.1.0
6625,2019,1.0,PRO236,ENGENHARIA DE PROCESSOS CONTINUOS,11.0,39.0,48.0,0.0,7.0,2.0,0.0,1,9.0,0.19,2019.1.0
6626,2019,1.0,PRO309,METODOS ESTOCASTICOS DA ENGENHARIA I ,11.0,9.0,47.0,0.0,30.0,0.0,8.0,1,38.0,0.81,2019.1.0
6627,2019,1.0,PRO336,ECONOMIA DA ENERGIA,11.0,13.0,15.0,0.0,2.0,0.0,0.0,1,2.0,0.13,2019.1.0
6628,2019,1.0,PRO390,ESTAGIO SUPERVISIONADO EM ENGENHARIA DE PRODUCAO,11.0,15.0,20.0,0.0,2.0,0.0,3.0,1,5.0,0.25,2019.1.0
6629,2019,1.0,PRO390,ESTAGIO SUPERVISIONADO EM ENGENHARIA DE PRODUCAO,12.0,10.0,19.0,0.0,3.0,2.0,4.0,1,9.0,0.47,2019.1.0
6630,2019,1.0,PRO404,METODOS ESTOCASTICOS DA ENGENHARIA II,11.0,29.0,34.0,0.0,3.0,0.0,2.0,1,5.0,0.15,2019.1.0
6631,2019,1.0,PRO490,PROJETO FINAL DE GRADUACAO,11.0,22.0,25.0,0.0,1.0,0.0,2.0,1,3.0,0.12,2019.1.0
6632,2019,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,1.0,2.0,5.0,0.0,2.0,1.0,0.0,1,3.0,0.6,2019.1.0
6633,2019,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,2.0,3.0,5.0,0.0,1.0,0.0,1.0,1,2.0,0.4,2019.1.0
6634,2019,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1,1.0,0.5,2019.1.0
6635,2019,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,1.0,2019.1.0
6636,2019,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,1.0,2019.1.0
6637,2019,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,6.0,2.0,4.0,0.0,1.0,0.0,1.0,1,2.0,0.5,2019.1.0
6638,2019,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,7.0,2.0,7.0,0.0,5.0,0.0,0.0,1,5.0,0.71,2019.1.0
6639,2019,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,8.0,3.0,4.0,0.0,0.0,0.0,1.0,1,1.0,0.25,2019.1.0
6640,2019,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,9.0,2.0,2.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2019.1.0
6641,2019,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,10.0,2.0,5.0,0.0,0.0,1.0,2.0,1,3.0,0.6,2019.1.0
6642,2019,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,11.0,1.0,10.0,0.0,0.0,0.0,9.0,1,9.0,0.9,2019.1.0
6643,2019,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,12.0,0.0,2.0,0.0,2.0,0.0,0.0,1,2.0,1.0,2019.1.0
6644,2019,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,13.0,0.0,2.0,0.0,0.0,0.0,2.0,1,2.0,1.0,2019.1.0
6645,2019,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,14.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,1.0,2019.1.0
6646,2019,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,15.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,1.0,2019.1.0
