"ano";"semestre";"campus";"unidade_academica";"curso";"habilitacao";"formato";"diplomados"
2012;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"LICENCIATURA EM LINGUA PORTUGUESA";"PRESENCIAL";17
2012;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"LICENCIATURA EM LINGUA INGLESA";"PRESENCIAL";8
2012;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"PEDAGOGIA-PED";"";"PRESENCIAL";15
2012;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"ADMINISTRACAO-ADM";"";"PRESENCIAL";11
2012;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"JORNALISMO-JOR";"";"PRESENCIAL";15
2012;1;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"ADMINISTRACAO: ADMINISTRACAO PUBLICA-D03";"";"DISTANCIA";138
2012;1;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"LICENCIATURA EM EDUCACAO BASICA - ANOS INICIAIS-D01";"";"DISTANCIA";1
2012;1;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"MATEMATICA-D05";"";"DISTANCIA";17
2012;1;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"PEDAGOGIA-D04";"";"DISTANCIA";159
2012;1;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"DIREITO-DIR";"";"PRESENCIAL";38
2012;1;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"MUSEOLOGIA-MUL";"";"PRESENCIAL";11
2012;1;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"TURISMO-TUR";"";"PRESENCIAL";24
2012;1;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"ANALISES CLINICAS";"PRESENCIAL";1
2012;1;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"INDUSTRIA";"PRESENCIAL";4
2012;1;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"";"PRESENCIAL";50
2012;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA AMBIENTAL-AMB";"";"PRESENCIAL";19
2012;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA CIVIL-CIV";"";"PRESENCIAL";24
2012;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE CONTROLE E AUTOMACAO-AUT";"";"PRESENCIAL";20
2012;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE MINAS-MIN";"";"PRESENCIAL";23
2012;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE PRODUCAO-PRO";"";"PRESENCIAL";8
2012;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA GEOLOGICA-GEO";"";"PRESENCIAL";18
2012;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA METALURGICA-MET";"";"PRESENCIAL";23
2012;1;"OURO PRETO";"ESCOLA DE NUTRICAO";"NUTRICAO-NUT";"";"PRESENCIAL";26
2012;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIA DA COMPUTACAO-COM";"";"PRESENCIAL";5
2012;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIAS BIOLOGICAS-CBI";"BACHARELADO";"PRESENCIAL";14
2012;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIAS BIOLOGICAS-CBI";"LICENCIATURA";"PRESENCIAL";6
2012;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"FISICA-FIS";"CIENCIA DOS MATERIAIS";"PRESENCIAL";1
2012;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"MATEMATICA-MAT";"LICENCIATURA";"PRESENCIAL";5
2012;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA INDUSTRIAL-QUI";"";"PRESENCIAL";5
2012;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA-QLI";"";"PRESENCIAL";5
2012;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"DIRECAO TEATRAL";"PRESENCIAL";2
2012;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"LICENCIATURA";"PRESENCIAL";9
2012;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"INTERPRETACAO";"PRESENCIAL";12
2012;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FIL";"BACHARELADO";"PRESENCIAL";1
2012;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FIL";"LICENCIATURA";"PRESENCIAL";1
2012;1;"OURO PRETO";"REITORIA";"EDUCACAO FISICA-EFD";"LICENCIATURA";"PRESENCIAL";4
2012;2;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE PRODUCAO-PJM";"";"PRESENCIAL";18
2012;2;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"SISTEMAS DE INFORMACAO-SJM";"";"PRESENCIAL";7
2012;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"HISTORIA-HIS";"BACHARELADO";"PRESENCIAL";8
2012;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"HISTORIA-HIS";"LICENCIATURA";"PRESENCIAL";35
2012;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"LICENCIATURA EM LINGUA PORTUGUESA";"PRESENCIAL";20
2012;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"BACHARELADO EM ESTUDOS LINGUISTICOS";"PRESENCIAL";2
2012;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"BACHARELADO EM ESTUDOS LITERARIOS";"PRESENCIAL";4
2012;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"BACHARELADO EM TRADUCAO";"PRESENCIAL";3
2012;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"LICENCIATURA EM LINGUA INGLESA";"PRESENCIAL";10
2012;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"PEDAGOGIA-PED";"";"PRESENCIAL";9
2012;2;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"ADMINISTRACAO-ADM";"";"PRESENCIAL";15
2012;2;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"CIENCIAS ECONOMICAS-ECO";"";"PRESENCIAL";6
2012;2;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"JORNALISMO-JOR";"";"PRESENCIAL";19
2012;2;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"SERVICO SOCIAL-SER";"";"PRESENCIAL";11
2012;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"ADMINISTRACAO: ADMINISTRACAO PUBLICA-D03";"";"DISTANCIA";70
2012;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"MATEMATICA-D05";"";"DISTANCIA";9
2012;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"PEDAGOGIA-D04";"";"DISTANCIA";56
2012;2;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"DIREITO-DIR";"";"PRESENCIAL";41
2012;2;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"MUSEOLOGIA-MUL";"";"PRESENCIAL";2
2012;2;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"TURISMO-TUR";"";"PRESENCIAL";11
2012;2;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"";"PRESENCIAL";16
2012;2;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"INDUSTRIA";"PRESENCIAL";1
2012;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA AMBIENTAL-AMB";"";"PRESENCIAL";5
2012;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA CIVIL-CIV";"";"PRESENCIAL";11
2012;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE CONTROLE E AUTOMACAO-AUT";"";"PRESENCIAL";9
2012;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE MINAS-MIN";"";"PRESENCIAL";14
2012;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE PRODUCAO-PRO";"";"PRESENCIAL";13
2012;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA GEOLOGICA-GEO";"";"PRESENCIAL";24
2012;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA METALURGICA-MET";"";"PRESENCIAL";19
2012;2;"OURO PRETO";"ESCOLA DE NUTRICAO";"NUTRICAO-NUT";"";"PRESENCIAL";28
2012;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIA DA COMPUTACAO-COM";"";"PRESENCIAL";6
2012;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIAS BIOLOGICAS-CBI";"LICENCIATURA";"PRESENCIAL";14
2012;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIAS BIOLOGICAS-CBI";"BACHARELADO";"PRESENCIAL";9
2012;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"ESTATISTICA-EST";"";"PRESENCIAL";3
2012;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"FISICA-FIS";"FISICA BASICA";"PRESENCIAL";2
2012;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"FISICA-FIS";"CIENCIA DOS MATERIAIS";"PRESENCIAL";3
2012;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"MATEMATICA-MAT";"BACHARELADO";"PRESENCIAL";1
2012;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"MATEMATICA-MAT";"LICENCIATURA";"PRESENCIAL";8
2012;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA INDUSTRIAL-QUI";"";"PRESENCIAL";14
2012;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA-QLI";"";"PRESENCIAL";5
2012;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"INTERPRETACAO";"PRESENCIAL";1
2012;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"DIRECAO TEATRAL";"PRESENCIAL";1
2012;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"LICENCIATURA";"PRESENCIAL";10
2012;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FIL";"BACHARELADO";"PRESENCIAL";3
2012;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FIL";"LICENCIATURA";"PRESENCIAL";3
2012;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"MUSICA-MUS";"";"PRESENCIAL";4
2012;2;"OURO PRETO";"REITORIA";"EDUCACAO FISICA-EFD";"BACHARELADO";"PRESENCIAL";8
2012;2;"OURO PRETO";"REITORIA";"EDUCACAO FISICA-EFD";"LICENCIATURA";"PRESENCIAL";2
2013;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE PRODUCAO-PJM";"";"PRESENCIAL";15
2013;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"SISTEMAS DE INFORMACAO-SJM";"";"PRESENCIAL";9
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"HISTORIA-HIS";"LICENCIATURA";"PRESENCIAL";24
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"HISTORIA-HIS";"BACHARELADO";"PRESENCIAL";15
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"LICENCIATURA EM LINGUA PORTUGUESA";"PRESENCIAL";24
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"BACHARELADO EM ESTUDOS LINGUISTICOS";"PRESENCIAL";1
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"LICENCIATURA EM LINGUA INGLESA";"PRESENCIAL";8
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"BACHARELADO EM TRADUCAO";"PRESENCIAL";1
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"PEDAGOGIA-PED";"";"PRESENCIAL";11
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"ADMINISTRACAO-ADM";"";"PRESENCIAL";27
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"CIENCIAS ECONOMICAS-ECO";"";"PRESENCIAL";12
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"JORNALISMO-JOR";"";"PRESENCIAL";31
2013;1;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"SERVICO SOCIAL-SER";"";"PRESENCIAL";29
2013;1;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"ADMINISTRACAO: ADMINISTRACAO PUBLICA-D03";"";"DISTANCIA";54
2013;1;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"ADMINISTRACAO PUBLICA-D06";"";"DISTANCIA";132
2013;1;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"MATEMATICA-D05";"";"DISTANCIA";6
2013;1;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"PEDAGOGIA-D04";"";"DISTANCIA";245
2013;1;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"DIREITO-DIR";"";"PRESENCIAL";38
2013;1;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"MUSEOLOGIA-MUL";"";"PRESENCIAL";13
2013;1;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"TURISMO-TUR";"";"PRESENCIAL";21
2013;1;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"";"PRESENCIAL";17
2013;1;"OURO PRETO";"ESCOLA DE MEDICINA";"MEDICINA-MED";"";"PRESENCIAL";27
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ARQUITETURA E URBANISMO-ARQ";"";"PRESENCIAL";9
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA AMBIENTAL-AMB";"";"PRESENCIAL";13
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA CIVIL-CIV";"";"PRESENCIAL";23
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE CONTROLE E AUTOMACAO-AUT";"";"PRESENCIAL";14
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE MINAS-MIN";"";"PRESENCIAL";24
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE PRODUCAO-PRO";"";"PRESENCIAL";21
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA GEOLOGICA-GEO";"";"PRESENCIAL";31
2013;1;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA METALURGICA-MET";"";"PRESENCIAL";22
2013;1;"OURO PRETO";"ESCOLA DE NUTRICAO";"NUTRICAO-NUT";"";"PRESENCIAL";17
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIA DA COMPUTACAO-COM";"";"PRESENCIAL";10
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIAS BIOLOGICAS-CBI";"BACHARELADO";"PRESENCIAL";5
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIAS BIOLOGICAS-CBI";"LICENCIATURA";"PRESENCIAL";2
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"ESTATISTICA-EST";"";"PRESENCIAL";4
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"FISICA-FIS";"CIENCIA DOS MATERIAIS";"PRESENCIAL";2
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"MATEMATICA-MAT";"LICENCIATURA";"PRESENCIAL";2
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA INDUSTRIAL-QUI";"";"PRESENCIAL";5
2013;1;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA-QLI";"";"PRESENCIAL";7
2013;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"INTERPRETACAO";"PRESENCIAL";5
2013;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"LICENCIATURA";"PRESENCIAL";6
2013;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"DIRECAO TEATRAL";"PRESENCIAL";3
2013;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FIL";"BACHARELADO";"PRESENCIAL";4
2013;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FIL";"LICENCIATURA";"PRESENCIAL";2
2013;1;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"MUSICA-MUS";"";"PRESENCIAL";12
2013;1;"OURO PRETO";"REITORIA";"EDUCACAO FISICA-EFD";"BACHARELADO";"PRESENCIAL";3
2013;1;"OURO PRETO";"REITORIA";"EDUCACAO FISICA-EFD";"LICENCIATURA";"PRESENCIAL";4
2013;2;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE PRODUCAO-PJM";"";"PRESENCIAL";16
2013;2;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"SISTEMAS DE INFORMACAO-SJM";"";"PRESENCIAL";7
2013;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"HISTORIA-HIS";"LICENCIATURA";"PRESENCIAL";37
2013;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"HISTORIA-HIS";"BACHARELADO";"PRESENCIAL";10
2013;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"LICENCIATURA EM LINGUA INGLESA";"PRESENCIAL";2
2013;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"BACHARELADO EM TRADUCAO";"PRESENCIAL";2
2013;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"LICENCIATURA EM LINGUA PORTUGUESA";"PRESENCIAL";16
2013;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"BACHARELADO EM ESTUDOS LINGUISTICOS";"PRESENCIAL";1
2013;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"LETRAS-LET";"BACHARELADO EM ESTUDOS LITERARIOS";"PRESENCIAL";4
2013;2;"MARIANA";"INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS";"PEDAGOGIA-PED";"";"PRESENCIAL";23
2013;2;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"ADMINISTRACAO-ADM";"";"PRESENCIAL";22
2013;2;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"CIENCIAS ECONOMICAS-ECO";"";"PRESENCIAL";13
2013;2;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"JORNALISMO-JOR";"";"PRESENCIAL";45
2013;2;"MARIANA";"INSTITUTO DE CIENCIAS SOCIAIS APLICADAS";"SERVICO SOCIAL-SER";"";"PRESENCIAL";27
2013;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"ADMINISTRACAO: ADMINISTRACAO PUBLICA-D03";"";"DISTANCIA";21
2013;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"ADMINISTRACAO PUBLICA-D06";"";"DISTANCIA";53
2013;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"MATEMATICA-D05";"";"DISTANCIA";49
2013;2;"OURO PRETO";"CENTRO DE EDUCACAO ABERTA E A DISTANCIA";"PEDAGOGIA-D04";"";"DISTANCIA";48
2013;2;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"DIREITO-DIR";"";"PRESENCIAL";32
2013;2;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"MUSEOLOGIA-MUL";"";"PRESENCIAL";12
2013;2;"OURO PRETO";"ESCOLA DE DIREITO, TURISMO E MUSEOLOGIA";"TURISMO-TUR";"";"PRESENCIAL";15
2013;2;"OURO PRETO";"ESCOLA DE FARMACIA";"FARMACIA-FAR";"";"PRESENCIAL";40
2013;2;"OURO PRETO";"ESCOLA DE MEDICINA";"MEDICINA-MED";"";"PRESENCIAL";32
2013;2;"OURO PRETO";"ESCOLA DE MINAS";"ARQUITETURA E URBANISMO-ARQ";"";"PRESENCIAL";15
2013;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA AMBIENTAL-AMB";"";"PRESENCIAL";9
2013;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA CIVIL-CIV";"";"PRESENCIAL";20
2013;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE CONTROLE E AUTOMACAO-AUT";"";"PRESENCIAL";14
2013;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE MINAS-MIN";"";"PRESENCIAL";27
2013;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA DE PRODUCAO-PRO";"";"PRESENCIAL";32
2013;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA GEOLOGICA-GEO";"";"PRESENCIAL";23
2013;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA MECANICA-MEC";"";"PRESENCIAL";15
2013;2;"OURO PRETO";"ESCOLA DE MINAS";"ENGENHARIA METALURGICA-MET";"";"PRESENCIAL";27
2013;2;"OURO PRETO";"ESCOLA DE NUTRICAO";"CIENCIA E TECNOLOGIA DE ALIMENTOS-ALI";"";"PRESENCIAL";3
2013;2;"OURO PRETO";"ESCOLA DE NUTRICAO";"NUTRICAO-NUT";"";"PRESENCIAL";26
2013;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIA DA COMPUTACAO-COM";"";"PRESENCIAL";4
2013;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIAS BIOLOGICAS-CBI";"LICENCIATURA";"PRESENCIAL";7
2013;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"CIENCIAS BIOLOGICAS-CBI";"BACHARELADO";"PRESENCIAL";8
2013;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"ESTATISTICA-EST";"";"PRESENCIAL";3
2013;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"FISICA-FIS";"CIENCIA DOS MATERIAIS";"PRESENCIAL";2
2013;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"MATEMATICA-MAT";"BACHARELADO";"PRESENCIAL";2
2013;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"MATEMATICA-MAT";"LICENCIATURA";"PRESENCIAL";4
2013;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA INDUSTRIAL-QUI";"";"PRESENCIAL";12
2013;2;"OURO PRETO";"INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS";"QUIMICA-QLI";"";"PRESENCIAL";2
2013;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"INTERPRETACAO";"PRESENCIAL";12
2013;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"DIRECAO TEATRAL";"PRESENCIAL";2
2013;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"ARTES CENICAS-ACE";"LICENCIATURA";"PRESENCIAL";10
2013;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FIL";"LICENCIATURA";"PRESENCIAL";2
2013;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"FILOSOFIA-FIL";"BACHARELADO";"PRESENCIAL";1
2013;2;"OURO PRETO";"INSTITUTO DE FILOSOFIA, ARTES E CULTURA";"MUSICA-MUS";"";"PRESENCIAL";5
2013;2;"OURO PRETO";"REITORIA";"EDUCACAO FISICA-EFD";"LICENCIATURA";"PRESENCIAL";8
2013;2;"OURO PRETO";"REITORIA";"EDUCACAO FISICA-EFD";"BACHARELADO";"PRESENCIAL";11
2014;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA DE PRODUCAO-PJM";"";"PRESENCIAL";23
2014;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"ENGENHARIA ELETRICA-EJM";"";"PRESENCIAL";5
2014;1;"JOÃO MONLEVADE";"INSTITUTO DE CIENCIAS EXATAS E APLICADAS";"SISTEMAS DE INFORMACAO-SJM";"";"PRESENCIAL";10
